date,1. open,2. high,3. low,4. close,5. volume,Stock
2024-06-20,446.3,446.53,441.27,445.7,19877378.0,MSFT
2024-06-18,449.705,450.14,444.89,446.34,17112504.0,MSFT
2024-06-17,442.585,450.94,440.72,448.37,20790030.0,MSFT
2024-06-14,438.275,443.1376,436.721,442.57,13581985.0,MSFT
2024-06-13,440.85,443.39,439.37,441.58,15960565.0,MSFT
2024-06-12,435.32,443.4,433.25,441.06,22366233.0,MSFT
2024-06-11,425.475,432.82,425.25,432.68,14551101.0,MSFT
2024-06-10,424.7,428.08,423.89,427.87,14003034.0,MSFT
2024-06-07,426.2,426.28,423.0,423.85,13621650.0,MSFT
2024-06-06,424.01,425.31,420.58,424.52,14861251.0,MSFT
2024-06-05,417.81,424.08,416.3,424.01,16988038.0,MSFT
2024-06-04,412.43,416.44,409.675,416.07,14348917.0,MSFT
2024-06-03,415.525,416.43,408.9234,413.52,17484675.0,MSFT
2024-05-31,416.75,416.75,404.51,415.13,47995250.0,MSFT
2024-05-30,424.3,424.3,414.24,414.67,28424847.0,MSFT
2024-05-29,425.69,430.94,425.69,429.17,15517130.0,MSFT
2024-05-28,429.63,430.82,426.6,430.32,15718024.0,MSFT
2024-05-24,427.19,431.055,424.41,430.16,11855285.0,MSFT
2024-05-23,432.97,433.6,425.424,427.0,17211689.0,MSFT
2024-05-22,430.09,432.41,427.13,430.52,18073698.0,MSFT
2024-05-21,426.825,432.97,424.85,429.04,21453255.0,MSFT
2024-05-20,420.21,426.77,419.99,425.34,16272137.0,MSFT
2024-05-17,422.54,422.92,418.025,420.21,15352239.0,MSFT
2024-05-16,421.8,425.42,420.35,420.99,17530050.0,MSFT
2024-05-15,417.9,423.81,417.27,423.08,22239533.0,MSFT
2024-05-14,412.02,417.49,411.55,416.56,15109306.0,MSFT
2024-05-13,418.01,418.348,410.82,413.72,15440226.0,MSFT
2024-05-10,412.935,415.38,411.8,414.74,13402281.0,MSFT
2024-05-09,410.57,412.72,409.1,412.32,14689727.0,MSFT
2024-05-08,408.17,412.23,406.7132,410.54,11792308.0,MSFT
2024-05-07,414.66,414.67,409.09,409.34,20018228.0,MSFT
2024-05-06,408.76,413.93,406.3701,413.54,16996639.0,MSFT
2024-05-03,402.28,407.15,401.86,406.66,17446724.0,MSFT
2024-05-02,397.66,399.93,394.6515,397.84,17709364.0,MSFT
2024-05-01,392.61,401.7199,390.31,394.94,23562481.0,MSFT
2024-04-30,401.49,402.16,389.17,389.33,28781374.0,MSFT
2024-04-29,405.25,406.32,399.19,402.25,19582091.0,MSFT
2024-04-26,412.17,413.0,405.7601,406.32,29694654.0,MSFT
2024-04-25,394.03,399.8899,388.03,399.04,40586450.0,MSFT
2024-04-24,409.56,412.47,406.78,409.06,15065330.0,MSFT
2024-04-23,404.235,408.2,403.06,407.57,15734501.0,MSFT
2024-04-22,400.08,402.85,395.75,400.96,20286875.0,MSFT
2024-04-19,404.03,405.48,397.77,399.12,30565789.0,MSFT
2024-04-18,410.63,411.89,403.95,404.27,21029917.0,MSFT
2024-04-17,417.25,418.88,410.33,411.84,15855485.0,MSFT
2024-04-16,414.57,418.4,413.7301,414.58,16765616.0,MSFT
2024-04-15,426.6,426.82,413.43,413.64,20273538.0,MSFT
2024-04-12,424.05,425.1794,419.77,421.9,19253750.0,MSFT
2024-04-11,425.82,429.37,422.36,427.93,17966423.0,MSFT
2024-04-10,422.19,424.03,419.7,423.26,16216581.0,MSFT
2024-04-09,426.44,427.74,421.62,426.28,12468710.0,MSFT
2024-04-08,425.17,427.28,423.3,424.59,14248192.0,MSFT
2024-04-05,420.01,426.51,418.32,425.52,16526878.0,MSFT
2024-04-04,424.99,428.67,417.57,417.88,19290884.0,MSFT
2024-04-03,419.73,423.26,419.085,420.45,16462007.0,MSFT
2024-04-02,420.11,422.38,417.84,421.44,17861855.0,MSFT
2024-04-01,423.95,427.89,422.22,424.57,15602611.0,MSFT
2024-03-28,420.96,421.87,419.12,420.72,21871161.0,MSFT
2024-03-27,424.44,424.45,419.01,421.43,16704978.0,MSFT
2024-03-26,425.61,425.99,421.35,421.65,16725647.0,MSFT
2024-03-25,425.24,427.41,421.61,422.86,18060450.0,MSFT
2024-03-22,429.7,429.86,426.07,428.74,17648473.0,MSFT
2024-03-21,429.83,430.82,427.16,429.37,21296222.0,MSFT
2024-03-20,422.0,425.96,420.66,425.23,17860085.0,MSFT
2024-03-19,417.83,421.6656,415.55,421.41,19837915.0,MSFT
2024-03-18,414.25,420.73,413.78,417.32,20105977.0,MSFT
2024-03-15,419.29,422.6,412.79,416.42,45079903.0,MSFT
2024-03-14,420.24,427.82,417.99,425.22,33955263.0,MSFT
2024-03-13,418.1,418.18,411.45,415.1,16990048.0,MSFT
2024-03-12,407.62,415.57,406.79,415.28,21563656.0,MSFT
2024-03-11,403.76,405.68,401.26,404.52,15998511.0,MSFT
2024-03-08,407.96,410.42,404.33,406.22,18002186.0,MSFT
2024-03-07,406.12,409.78,402.24,409.14,18718479.0,MSFT
2024-03-06,402.97,405.16,398.39,402.09,22344149.0,MSFT
2024-03-05,413.96,414.25,400.64,402.65,26919177.0,MSFT
2024-03-04,413.44,417.35,412.32,414.92,17595956.0,MSFT
2024-03-01,411.27,415.87,410.88,415.5,17823445.0,MSFT
2024-02-29,408.64,414.2,405.92,413.64,31947263.0,MSFT
2024-02-28,408.175,409.3,405.3201,407.72,13183125.0,MSFT
2024-02-27,407.99,408.32,403.85,407.48,14835827.0,MSFT
2024-02-26,411.455,412.16,407.36,407.54,16193505.0,MSFT
2024-02-23,415.67,415.86,408.97,410.34,16295879.0,MSFT
2024-02-22,410.19,412.83,408.57,411.65,27009869.0,MSFT
2024-02-21,400.17,402.29,397.22,402.18,18631072.0,MSFT
2024-02-20,403.24,404.49,398.01,402.79,24307915.0,MSFT
2024-02-16,407.96,408.29,403.44,404.06,22296495.0,MSFT
2024-02-15,408.14,409.13,404.29,406.56,21825525.0,MSFT
2024-02-14,408.07,409.84,404.57,409.49,20401190.0,MSFT
2024-02-13,404.94,410.071,403.39,406.32,27824936.0,MSFT
2024-02-12,420.555,420.74,414.75,415.26,21202921.0,MSFT
2024-02-09,415.25,420.82,415.09,420.55,22032844.0,MSFT
2024-02-08,414.05,415.56,412.53,414.11,21225257.0,MSFT
2024-02-07,407.44,414.3,407.4,414.05,22340526.0,MSFT
2024-02-06,405.88,407.97,402.91,405.49,18382624.0,MSFT
2024-02-05,409.9,411.16,403.99,405.65,25352286.0,MSFT
2024-02-02,403.81,412.65,403.56,411.22,28256670.0,MSFT
2024-02-01,401.83,408.0,401.8,403.78,30657726.0,MSFT
2024-01-31,406.96,415.32,397.21,397.58,47871097.0,MSFT
2024-01-30,412.26,413.05,406.4501,408.59,33477610.0,MSFT
2024-01-29,406.06,409.98,404.33,409.72,24510236.0,MSFT
2024-01-26,404.37,406.17,402.43,403.93,17803271.0,MSFT
2024-01-25,404.32,407.01,402.5294,404.87,21021155.0,MSFT
2024-01-24,401.54,405.63,400.45,402.56,23281889.0,MSFT
2024-01-23,395.75,399.38,393.93,398.9,20525882.0,MSFT
2024-01-22,400.02,400.62,393.59,396.51,27016902.0,MSFT
2024-01-19,395.76,398.67,393.5,398.67,29331136.0,MSFT
2024-01-18,391.72,393.99,390.12,393.87,23392068.0,MSFT
2024-01-17,387.98,390.11,384.81,389.47,22234108.0,MSFT
2024-01-16,393.66,394.03,387.6229,390.27,27202268.0,MSFT
2024-01-12,385.49,388.68,384.65,388.47,21661153.0,MSFT
2024-01-11,386.0,390.68,380.38,384.63,27850846.0,MSFT
2024-01-10,376.37,384.17,376.32,382.77,25514245.0,MSFT
2024-01-09,372.01,375.99,371.19,375.79,20829953.0,MSFT
2024-01-08,369.3,375.2,369.01,374.69,23133967.0,MSFT
2024-01-05,368.97,372.06,366.5,367.75,20074451.0,MSFT
2024-01-04,370.665,373.1,367.17,367.94,20901502.0,MSFT
2024-01-03,369.01,373.2562,368.51,370.6,23083465.0,MSFT
2024-01-02,373.86,375.9,366.771,370.87,25258633.0,MSFT
2025-01-17,196.53,197.23,193.75,196.0,27735089.0,GOOGL
2025-01-16,194.14,195.48,192.81,192.91,17815432.0,GOOGL
2025-01-15,193.09,196.36,191.86,195.55,21775969.0,GOOGL
2025-01-14,191.24,191.98,188.3082,189.66,17174854.0,GOOGL
2025-01-13,190.07,191.18,187.36,191.01,21823699.0,GOOGL
2025-01-10,194.295,196.52,190.31,192.04,26665206.0,GOOGL
2025-01-08,192.57,196.29,192.38,193.95,24864766.0,GOOGL
2025-01-07,197.11,201.0,194.6,195.49,26487244.0,GOOGL
2025-01-06,193.98,198.2222,193.85,196.87,29563638.0,GOOGL
2025-01-03,191.37,193.21,189.975,191.79,18596159.0,GOOGL
2025-01-02,190.65,192.0,187.5,189.43,20370828.0,GOOGL
2024-12-31,191.075,191.96,188.51,189.3,17466919.0,GOOGL
2024-12-30,189.8,192.55,189.12,191.24,14264659.0,GOOGL
2024-12-27,194.95,195.32,190.65,192.76,18891362.0,GOOGL
2024-12-26,195.15,196.748,194.375,195.6,12057210.0,GOOGL
2024-12-24,194.84,196.11,193.78,196.11,10403259.0,GOOGL
2024-12-23,192.62,195.1,190.15,194.63,25675014.0,GOOGL
2024-12-20,185.78,192.89,185.22,191.41,63462934.0,GOOGL
2024-12-19,191.625,193.03,188.38,188.51,32265241.0,GOOGL
2024-12-18,195.22,197.0,187.74,188.4,34166074.0,GOOGL
2024-12-17,197.25,201.42,194.98,195.42,43504025.0,GOOGL
2024-12-16,192.87,199.0,192.62,196.66,44934901.0,GOOGL
2024-12-13,191.01,192.73,189.64,189.82,25143495.0,GOOGL
2024-12-12,195.0,195.18,191.71,191.96,34817486.0,GOOGL
2024-12-11,185.31,195.61,184.85,195.4,67894071.0,GOOGL
2024-12-10,182.845,186.36,181.05,185.17,54813022.0,GOOGL
2024-12-09,173.96,176.26,173.65,175.37,25389631.0,GOOGL
2024-12-06,172.03,175.08,171.86,174.71,21462393.0,GOOGL
2024-12-05,175.36,176.06,172.33,172.64,21356243.0,GOOGL
2024-12-04,171.145,174.91,171.06,174.37,31615137.0,GOOGL
2024-12-03,171.49,172.68,170.85,171.34,22248705.0,GOOGL
2024-12-02,168.765,172.075,168.57,171.49,23789084.0,GOOGL
2024-11-29,168.5,169.43,167.16,168.95,14257244.0,GOOGL
2024-11-27,169.0,169.4832,168.02,169.23,19266511.0,GOOGL
2024-11-26,167.63,169.82,167.58,169.12,20486720.0,GOOGL
2024-11-25,166.09,168.63,165.6072,167.65,33135263.0,GOOGL
2024-11-22,165.85,166.46,163.9,164.76,38604587.0,GOOGL
2024-11-21,173.9,174.13,163.7,167.63,59734379.0,GOOGL
2024-11-20,177.34,177.675,173.78,175.98,18997111.0,GOOGL
2024-11-19,173.72,178.87,173.56,178.12,23434925.0,GOOGL
2024-11-18,173.42,175.438,172.9,175.3,20206613.0,GOOGL
2024-11-15,173.73,174.14,171.22,172.49,32504649.0,GOOGL
2024-11-14,178.28,178.82,174.3218,175.58,31007457.0,GOOGL
2024-11-13,180.46,180.96,178.54,178.88,23184003.0,GOOGL
2024-11-12,179.82,182.49,179.39,181.62,25134905.0,GOOGL
2024-11-11,178.58,180.545,178.47,180.35,17450354.0,GOOGL
2024-11-08,180.645,180.9,178.08,178.35,22006182.0,GOOGL
2024-11-07,177.41,181.08,177.19,180.75,25352939.0,GOOGL
2024-11-06,173.8,176.94,173.5,176.51,33695538.0,GOOGL
2024-11-05,169.43,170.53,168.84,169.74,18242050.0,GOOGL
2024-11-04,169.93,170.73,168.011,169.24,21492744.0,GOOGL
2024-11-01,170.07,172.32,168.88,171.29,31796477.0,GOOGL
2024-10-31,173.13,176.82,171.0,171.11,44768981.0,GOOGL
2024-10-30,180.68,182.02,174.0599,174.46,68890787.0,GOOGL
2024-10-29,167.73,170.38,167.0896,169.68,42169025.0,GOOGL
2024-10-28,168.75,168.75,163.95,166.72,32138641.0,GOOGL
2024-10-25,163.67,165.59,163.42,165.27,19828884.0,GOOGL
2024-10-24,162.83,163.33,161.01,162.72,22412527.0,GOOGL
2024-10-23,164.76,165.82,161.925,162.78,18280518.0,GOOGL
2024-10-22,162.98,165.77,162.98,165.14,16568121.0,GOOGL
2024-10-21,162.95,164.5,162.62,164.07,20946455.0,GOOGL
2024-10-18,163.19,164.71,163.08,163.42,19757661.0,GOOGL
2024-10-17,165.73,166.37,162.76,162.93,21453395.0,GOOGL
2024-10-16,164.53,165.8,163.74,165.16,16406030.0,GOOGL
2024-10-15,165.785,167.68,164.625,165.46,20247195.0,GOOGL
2024-10-14,163.64,166.226,163.4,164.96,19016141.0,GOOGL
2024-10-11,162.13,163.9,161.235,163.24,15344251.0,GOOGL
2024-10-10,160.87,163.07,160.395,162.08,14144068.0,GOOGL
2024-10-09,163.45,164.84,159.74,161.86,31181774.0,GOOGL
2024-10-08,163.94,164.725,162.87,164.38,23072733.0,GOOGL
2024-10-07,167.72,168.48,162.75,162.98,22463140.0,GOOGL
2024-10-04,168.06,168.23,165.48,167.06,19093724.0,GOOGL
2024-10-03,164.41,166.64,163.923,165.86,15073101.0,GOOGL
2024-10-02,166.42,167.52,164.73,165.86,17760179.0,GOOGL
2024-10-01,167.685,169.16,164.58,166.99,28338123.0,GOOGL
2024-09-30,163.32,166.15,163.26,165.85,20481303.0,GOOGL
2024-09-27,162.81,165.7,162.6261,163.95,21101307.0,GOOGL
2024-09-26,163.64,164.08,162.28,162.73,20319336.0,GOOGL
2024-09-25,161.47,162.81,161.3,161.49,18869199.0,GOOGL
2024-09-24,163.03,163.2158,160.69,162.29,23332147.0,GOOGL
2024-09-23,164.35,165.49,161.67,161.85,24150852.0,GOOGL
2024-09-20,163.5,163.73,162.06,163.59,40896438.0,GOOGL
2024-09-19,163.71,163.79,161.34,162.14,26587733.0,GOOGL
2024-09-18,159.86,160.5,158.595,159.81,23677315.0,GOOGL
2024-09-17,159.02,160.55,158.375,159.32,20715612.0,GOOGL
2024-09-16,157.31,158.25,156.6,158.06,18379775.0,GOOGL
2024-09-13,155.43,158.38,155.21,157.46,29591152.0,GOOGL
2024-09-12,153.8,154.82,152.65,154.69,29695048.0,GOOGL
2024-09-11,149.92,151.5,147.52,151.16,29607693.0,GOOGL
2024-09-10,150.45,151.27,148.34,148.66,31118765.0,GOOGL
2024-09-09,152.51,153.4,147.215,148.71,39260451.0,GOOGL
2024-09-06,157.3,157.83,150.55,150.92,37912130.0,GOOGL
2024-09-05,156.3,159.45,155.9805,157.24,18688747.0,GOOGL
2024-09-04,156.655,159.0,155.9616,156.45,19197458.0,GOOGL
2024-09-03,161.72,161.85,156.48,157.36,38945301.0,GOOGL
2024-08-30,162.615,163.66,161.6925,163.38,22123811.0,GOOGL
2024-08-29,164.31,165.97,160.25,161.78,19699767.0,GOOGL
2024-08-28,165.035,165.6,161.5284,162.85,16407444.0,GOOGL
2024-08-27,165.835,166.4426,164.46,164.68,11821941.0,GOOGL
2024-08-26,166.38,167.55,164.455,166.16,14190417.0,GOOGL
2024-08-23,164.72,166.18,163.83,165.62,13955741.0,GOOGL
2024-08-22,167.26,167.59,163.31,163.8,22493275.0,GOOGL
2024-08-21,165.15,166.85,164.67,165.85,22901997.0,GOOGL
2024-08-20,166.9,168.64,166.82,167.18,18341533.0,GOOGL
2024-08-19,165.28,166.69,164.26,166.67,22416185.0,GOOGL
2024-08-16,161.47,165.06,161.13,162.96,24208647.0,GOOGL
2024-08-15,160.5,161.635,159.61,161.3,31524252.0,GOOGL
2024-08-14,162.4,163.22,157.71,160.37,40591126.0,GOOGL
2024-08-13,163.41,164.73,162.97,164.16,18551690.0,GOOGL
2024-08-12,164.35,164.9,161.84,162.29,15895286.0,GOOGL
2024-08-09,160.01,163.79,159.06,163.67,28602285.0,GOOGL
2024-08-08,160.51,163.69,160.21,162.03,25578839.0,GOOGL
2024-08-07,161.25,162.98,158.47,158.94,25138573.0,GOOGL
2024-08-06,159.33,160.57,156.41,158.29,49004561.0,GOOGL
2024-08-05,155.5,164.43,154.93,159.25,53630673.0,GOOGL
2024-08-02,166.44,168.51,164.67,166.66,29130102.0,GOOGL
2024-08-01,170.25,174.05,168.88,170.76,24531392.0,GOOGL
2024-07-31,173.24,174.245,170.01,171.54,25729090.0,GOOGL
2024-07-30,170.24,171.2299,168.44,170.29,18959686.0,GOOGL
2024-07-29,168.83,170.43,167.99,169.53,20293822.0,GOOGL
2024-07-26,167.15,168.09,164.06,167.0,41336886.0,GOOGL
2024-07-25,172.52,173.42,167.19,167.28,44851973.0,GOOGL
2024-07-24,173.6,176.19,171.82,172.63,49585203.0,GOOGL
2024-07-23,182.05,183.61,181.54,181.79,36352714.0,GOOGL
2024-07-22,180.59,182.7,180.23,181.67,24100345.0,GOOGL
2024-07-19,178.88,180.29,177.13,177.66,18881885.0,GOOGL
2024-07-18,181.93,182.5,176.47,177.69,25315727.0,GOOGL
2024-07-17,182.965,183.55,179.9,181.02,20734071.0,GOOGL
2024-07-16,187.36,188.68,183.3736,183.92,18290722.0,GOOGL
2024-07-15,184.92,188.24,184.92,186.53,16474043.0,GOOGL
2024-07-12,185.08,187.11,184.49,185.07,22898406.0,GOOGL
2024-07-11,189.845,190.86,185.08,185.57,25625784.0,GOOGL
2024-07-10,189.15,191.75,189.03,191.18,15952454.0,GOOGL
2024-07-09,190.31,191.36,188.72,188.98,15141312.0,GOOGL
2024-07-08,189.895,190.17,187.78,189.03,21035886.0,GOOGL
2024-07-05,185.855,190.86,185.8,190.6,20967450.0,GOOGL
2024-07-03,184.85,186.09,184.0,185.82,10242126.0,GOOGL
2024-07-02,182.05,185.57,181.56,185.24,17372485.0,GOOGL
2024-07-01,183.03,183.88,181.3,182.99,16006128.0,GOOGL
2024-06-28,184.32,185.13,181.96,182.15,29156644.0,GOOGL
2024-06-27,184.18,186.05,184.02,185.41,18848884.0,GOOGL
2024-06-26,182.63,184.51,182.48,183.88,19838972.0,GOOGL
2024-06-25,179.62,184.29,179.42,184.03,23235589.0,GOOGL
2024-06-24,180.16,180.89,178.67,179.22,18298012.0,GOOGL
2024-06-21,177.0,180.85,176.61,179.63,58582743.0,GOOGL
2024-06-20,175.37,177.29,174.99,176.3,20160085.0,GOOGL
2024-06-18,177.14,177.385,174.1042,175.09,21869857.0,GOOGL
2024-06-17,175.46,178.36,174.81,177.24,19618497.0,GOOGL
2024-06-14,174.22,177.0623,174.15,176.79,18063555.0,GOOGL
2024-06-13,176.11,176.74,174.88,175.16,20913299.0,GOOGL
2024-06-12,178.25,180.41,176.11,177.79,27864737.0,GOOGL
2024-06-11,176.22,176.84,173.7701,176.62,21540582.0,GOOGL
2024-06-10,174.97,177.06,172.76,175.01,23779218.0,GOOGL
2024-06-07,177.05,177.87,174.3,174.46,19661399.0,GOOGL
2024-06-06,175.895,177.15,175.75,176.73,23251013.0,GOOGL
2024-06-05,175.2,176.645,173.9339,175.41,22068519.0,GOOGL
2024-06-04,173.28,173.845,171.89,173.79,26879596.0,GOOGL
2024-06-03,172.54,174.525,171.16,173.17,27459118.0,GOOGL
2024-05-31,171.86,173.06,169.44,172.5,37638876.0,GOOGL
2024-05-30,175.2,175.22,171.79,172.11,22958677.0,GOOGL
2024-05-29,175.43,176.836,174.72,175.9,23388693.0,GOOGL
2024-05-28,174.45,177.27,174.365,176.4,20572157.0,GOOGL
2024-05-24,174.98,175.77,173.65,174.99,16579438.0,GOOGL
2024-05-23,177.07,178.25,172.95,173.55,21024935.0,GOOGL
2024-05-22,176.644,177.15,175.21,176.38,17880042.0,GOOGL
2024-05-21,176.9,178.15,175.81,177.85,16989369.0,GOOGL
2024-05-20,176.192,178.77,176.08,176.92,22554400.0,GOOGL
2024-05-17,174.18,176.265,173.69,176.06,24479262.0,GOOGL
2024-05-16,173.29,175.115,172.69,174.18,27867947.0,GOOGL
2024-05-15,170.63,172.65,170.51,172.51,26948370.0,GOOGL
2024-05-14,169.77,171.25,168.8,170.34,25127138.0,GOOGL
2024-05-13,164.26,169.28,164.0,169.14,31327602.0,GOOGL
2024-05-10,168.025,169.85,166.19,168.65,29799931.0,GOOGL
2024-05-09,169.39,170.69,168.18,169.96,15346700.0,GOOGL
2024-05-08,169.0,170.15,168.735,169.38,19569146.0,GOOGL
2024-05-07,168.5,171.76,168.39,171.25,28039696.0,GOOGL
2024-05-06,167.46,168.14,166.03,168.1,21871283.0,GOOGL
2024-05-03,167.56,167.96,163.05,167.24,34662432.0,GOOGL
2024-05-02,164.785,166.73,163.89,166.62,24294549.0,GOOGL
2024-05-01,164.3,167.12,163.09,163.86,33493151.0,GOOGL
2024-04-30,165.612,168.1,162.6,162.78,33562861.0,GOOGL
2024-04-29,169.058,169.55,165.21,166.15,45610024.0,GOOGL
2024-04-26,174.37,174.71,169.65,171.95,64665299.0,GOOGL
2024-04-25,151.33,156.49,150.87,156.0,57109730.0,GOOGL
2024-04-24,157.49,159.565,157.165,159.13,22779112.0,GOOGL
2024-04-23,156.96,158.97,156.28,158.26,21151568.0,GOOGL
2024-04-22,154.31,157.64,154.06,156.28,26446206.0,GOOGL
2024-04-19,156.2,156.36,152.3,154.09,32615639.0,GOOGL
2024-04-18,155.34,156.94,154.62,156.01,19883044.0,GOOGL
2024-04-17,155.62,157.08,154.58,155.47,21763130.0,GOOGL
2024-04-16,154.19,155.65,153.43,154.4,20779495.0,GOOGL
2024-04-15,158.86,159.24,154.59,154.86,27136472.0,GOOGL
2024-04-12,157.96,160.2225,157.14,157.73,25353746.0,GOOGL
2024-04-11,156.91,159.68,156.46,159.41,27166431.0,GOOGL
2024-04-10,156.21,156.61,154.68,156.14,22838629.0,GOOGL
2024-04-09,156.085,158.56,155.19,156.6,30739691.0,GOOGL
2024-04-08,152.78,155.27,152.61,154.85,20577435.0,GOOGL
2024-04-05,150.03,153.42,149.6,152.5,23328522.0,GOOGL
2024-04-04,153.5,154.77,150.45,150.53,34468227.0,GOOGL
2024-04-03,153.6,155.08,152.73,154.92,23884801.0,GOOGL
2024-04-02,153.5,154.7,152.15,154.56,24491676.0,GOOGL
2024-04-01,150.69,155.74,150.61,155.49,31308247.0,GOOGL
2024-03-28,150.85,151.43,150.17,150.93,24485390.0,GOOGL
2024-03-27,151.18,151.635,148.9,150.87,22879178.0,GOOGL
2024-03-26,150.22,152.256,149.98,150.67,22149137.0,GOOGL
2024-03-25,149.94,150.375,147.82,150.07,19229285.0,GOOGL
2024-03-22,149.12,151.58,148.98,150.77,29211769.0,GOOGL
2024-03-21,149.47,150.37,146.9001,147.6,24755597.0,GOOGL
2024-03-20,148.0,148.86,146.735,148.74,21311501.0,GOOGL
2024-03-19,148.16,148.7913,146.08,147.03,24070435.0,GOOGL
2024-03-18,148.61,152.15,147.17,147.68,69273699.0,GOOGL
2024-03-15,142.5,143.18,140.03,141.18,49475417.0,GOOGL
2024-03-14,141.19,143.585,140.455,143.1,42570686.0,GOOGL
2024-03-13,139.0,141.09,138.99,139.79,23164162.0,GOOGL
2024-03-12,137.03,139.375,137.03,138.5,27353587.0,GOOGL
2024-03-11,136.13,139.1,136.13,137.67,31677211.0,GOOGL
2024-03-08,134.21,138.085,134.0,135.41,39370392.0,GOOGL
2024-03-07,132.795,134.94,131.61,134.38,37738209.0,GOOGL
2024-03-06,133.12,133.58,130.85,131.4,35318610.0,GOOGL
2024-03-05,131.88,133.24,130.665,132.67,40194757.0,GOOGL
2024-03-04,135.66,135.66,131.91,133.35,55999415.0,GOOGL
2024-03-01,138.43,138.87,136.92,137.14,31151116.0,GOOGL
2024-02-29,137.28,138.86,136.4,138.46,42132953.0,GOOGL
2024-02-28,137.9,138.01,135.41,136.38,37328558.0,GOOGL
2024-02-27,138.02,139.25,137.09,138.88,33099190.0,GOOGL
2024-02-26,142.14,142.44,137.39,137.57,53641795.0,GOOGL
2024-02-23,143.67,144.68,143.43,143.96,19493752.0,GOOGL
2024-02-22,144.93,145.0,142.8,144.09,27191892.0,GOOGL
2024-02-21,141.45,142.69,140.675,142.55,23315687.0,GOOGL
2024-02-20,139.655,142.08,139.49,141.12,24935710.0,GOOGL
2024-02-16,142.99,143.19,140.14,140.52,31468926.0,GOOGL
2024-02-15,143.14,143.52,140.46,142.77,37590695.0,GOOGL
2024-02-14,146.08,146.52,144.094,145.94,22704166.0,GOOGL
2024-02-13,144.92,146.67,143.69,145.14,27837730.0,GOOGL
2024-02-12,148.42,149.335,147.37,147.53,21564085.0,GOOGL
2024-02-09,146.68,149.44,146.18,149.0,26829504.0,GOOGL
2024-02-08,145.83,146.33,145.105,145.91,22563764.0,GOOGL
2024-02-07,144.76,145.615,143.925,145.54,25208862.0,GOOGL
2024-02-06,144.65,145.36,143.19,144.1,29128201.0,GOOGL
2024-02-05,142.82,145.47,142.78,143.68,38505405.0,GOOGL
2024-02-02,139.26,142.62,136.5,142.38,62499574.0,GOOGL
2024-02-01,142.12,143.06,140.79,141.16,40466549.0,GOOGL
2024-01-31,143.62,144.0,139.87,140.1,71910044.0,GOOGL
2024-01-30,152.8,153.62,151.185,151.46,36331833.0,GOOGL
2024-01-29,152.06,153.78,151.43,153.51,27784259.0,GOOGL
2024-01-26,151.1,152.535,151.01,152.185,26115494.0,GOOGL
2024-01-25,150.065,153.05,149.54,151.87,29149069.0,GOOGL
2024-01-24,148.54,149.855,148.1,148.7,25155644.0,GOOGL
2024-01-23,145.89,147.182,145.5,147.04,21636129.0,GOOGL
2024-01-22,147.1,148.39,145.84,145.99,32200369.0,GOOGL
2024-01-19,144.74,146.45,144.38,146.38,34271867.0,GOOGL
2024-01-18,142.05,144.21,141.99,143.48,25746417.0,GOOGL
2024-01-17,141.345,141.84,138.9,141.47,20968649.0,GOOGL
2024-01-16,142.0,144.35,141.45,142.49,22670467.0,GOOGL
2024-01-12,142.67,143.195,141.82,142.65,18785514.0,GOOGL
2024-01-11,143.49,145.22,140.635,142.08,24008722.0,GOOGL
2024-01-10,141.0,143.0,140.91,142.28,21320203.0,GOOGL
2024-01-09,138.5,141.485,138.15,140.95,24759598.0,GOOGL
2024-01-08,136.29,139.01,136.26,138.84,21403982.0,GOOGL
2024-01-05,136.745,137.1558,135.15,135.73,21661914.0,GOOGL
2024-01-04,138.42,139.16,136.35,136.39,27137735.0,GOOGL
2024-01-03,137.25,139.63,137.08,138.92,24212147.0,GOOGL
2024-01-02,138.55,139.45,136.48,138.17,23711220.0,GOOGL
2025-01-17,225.84,226.51,223.08,225.94,42370123.0,AMZN
2025-01-16,224.42,224.65,220.31,220.66,24757276.0,AMZN
2025-01-15,222.83,223.57,220.75,223.35,31291257.0,AMZN
2025-01-14,220.44,221.82,216.2,217.76,24711650.0,AMZN
2025-01-13,218.06,219.4,216.47,218.46,27262655.0,AMZN
2025-01-10,221.46,221.71,216.5,218.94,36811525.0,AMZN
2025-01-08,223.185,223.52,220.2,222.13,25033292.0,AMZN
2025-01-07,227.9,228.381,221.46,222.11,28084164.0,AMZN
2025-01-06,226.78,228.835,224.84,227.61,31849831.0,AMZN
2025-01-03,222.505,225.36,221.62,224.19,27515606.0,AMZN
2025-01-02,222.03,225.15,218.19,220.22,33956579.0,AMZN
2024-12-31,222.965,223.2299,218.94,219.39,24819655.0,AMZN
2024-12-30,220.06,222.9972,218.43,221.3,28321240.0,AMZN
2024-12-27,225.6,226.03,220.9,223.75,27367147.0,AMZN
2024-12-26,228.5,228.5,226.6706,227.05,16174500.0,AMZN
2024-12-24,226.94,229.14,226.13,229.05,15007497.0,AMZN
2024-12-23,225.01,226.88,223.9,225.06,28070007.0,AMZN
2024-12-20,219.84,226.21,218.73,224.92,88279184.0,AMZN
2024-12-19,224.91,226.09,222.92,223.29,39918739.0,AMZN
2024-12-18,230.77,231.3999,220.11,220.52,43281443.0,AMZN
